dwpf,relh,drct,alti,vsby,feel,temp_c
45.68,42.76,220.0,30.15,14.0,69.26,20.700000000000003
42.8,29.34,120.0,30.03,19.0,77.18,25.100000000000005
51.8,43.97,330.0,30.03,6.0,75.2,24.0
50.54,49.15,200.0,30.12,17.0,70.52,21.399999999999995
46.76,42.66,220.0,30.18,16.0,70.52,21.399999999999995
45.68,46.92,140.0,30.15,16.0,66.56,19.200000000000003
50.0,59.5,70.0,29.91,7.0,64.4,18.000000000000004
41.72,45.15,110.0,29.91,15.0,63.32,17.4
47.12,51.76,190.0,30.09,19.0,65.3,18.5
49.64,55.83,220.0,30.12,16.0,65.84,18.8
36.86,31.36,180.0,30.15,19.0,68.36,20.200000000000003
41.54,44.28,100.0,29.94,18.0,63.68,17.6
52.34,62.87,80.0,30.0,12.0,65.3,18.5
49.46,54.09,60.0,29.88,12.0,66.56,19.200000000000003
51.8,72.2,60.0,29.83,7.0,60.8,16.0
54.68,66.81,120.0,29.8,19.0,66.02,18.88888888888889
53.6,63.82,80.0,29.94,7.0,66.2,19.0
48.74,49.79,350.0,29.94,19.0,68.18,20.100000000000005
49.28,44.12,210.0,29.85,19.0,72.32,22.399999999999995
46.4,39.84,200.0,29.91,19.0,72.14,22.299999999999997
50.72,50.71,150.0,29.83,7.0,69.8,21.0
55.4,72.56,70.0,29.68,7.0,64.4,18.000000000000004
51.8,52.77,70.0,29.59,7.0,69.8,21.0
51.62,54.4,200.0,29.68,12.0,68.72,20.4
55.4,72.56,60.0,29.59,7.0,64.4,18.000000000000004
53.6,57.79,230.0,29.8,12.0,69.08,20.555555555555557
55.76,63.3,130.0,30.0,8.0,68.72,20.4
54.68,56.19,150.0,30.09,7.0,71.06,21.666666666666668
54.0,55.74,80.0,30.12,19.0,70.52,21.399999999999995
59.0,77.6,50.0,30.03,7.0,66.2,19.0
58.0,59.08,100.0,30.06,6.0,73.04,22.77777777777778
57.2,64.26,140.0,30.18,7.0,69.8,21.0
55.58,59.13,110.0,30.33,17.0,70.52,21.399999999999995
57.56,65.91,220.0,30.15,18.0,69.44,20.799999999999997
54.68,52.54,230.0,30.09,19.0,73.04,22.77777777777778
52.52,42.78,120.0,30.09,17.0,76.82,24.899999999999995
57.2,56.19,200.0,30.0,13.0,73.76,23.200000000000003
49.46,48.09,210.0,30.18,19.0,69.98,21.11111111111111
49.64,47.24,220.0,30.27,19.0,70.7,21.5
57.56,62.75,220.0,30.18,18.0,70.88,21.599999999999998
51.8,46.99,100.0,30.03,16.0,73.22,22.9
55.4,60.21,80.0,30.03,7.0,69.8,21.0
46.22,38.85,110.0,30.06,19.0,72.68,22.600000000000005
50.0,41.88,120.0,30.09,19.0,74.66,23.7
49.64,35.6,220.0,30.12,19.0,79.16,26.2
39.38,21.66,180.0,30.18,19.0,80.22,28.000000000000004
53.0,33.7,190.0,30.18,19.0,83.08,29.299999999999997
47.0,31.98,180.0,30.15,19.0,79.34,26.3
55.58,43.77,10.0,30.15,9.0,79.52,26.399999999999995
60.8,65.09,110.0,30.03,17.0,73.22,22.9
53.6,51.13,210.0,30.03,15.0,72.68,22.600000000000005
62.42,63.34,210.0,30.06,15.0,75.74,24.299999999999997
53.42,45.84,130.0,29.97,19.0,75.74,24.299999999999997
56.3,57.8,20.0,30.0,19.0,71.96,22.22222222222222
47.3,40.22,200.0,30.03,19.0,72.86,22.700000000000003
50.54,57.37,210.0,30.12,15.0,66.02,18.88888888888889
53.78,59.63,90.0,30.06,19.0,68.36,20.200000000000003
54.14,54.09,190.0,29.94,19.0,71.6,21.999999999999996
56.66,61.87,180.0,29.85,14.0,70.34,21.3
56.48,55.08,180.0,29.77,19.0,73.58,23.099999999999998
60.62,59.44,210.0,29.68,19.0,75.74,24.299999999999997
57.0,69.19,150.0,29.91,19.0,67.46,19.699999999999996
58.64,62.88,130.0,30.0,19.0,71.96,22.22222222222222
59.54,77.16,70.0,30.0,16.0,66.92,19.444444444444443
54.0,51.81,210.0,30.09,19.0,72.68,22.600000000000005
63.32,65.38,220.0,30.06,16.0,75.74,24.299999999999997
63.68,64.65,140.0,30.06,14.0,76.46,24.699999999999996
56.66,42.16,210.0,30.09,19.0,81.59,27.700000000000003
58.28,46.85,0.0,30.09,18.0,80.86,26.900000000000002
67.0,65.8,200.0,30.0,19.0,79.34,26.3
63.68,62.37,120.0,29.94,19.0,77.54,25.300000000000004
63.32,60.5,200.0,29.94,17.0,78.08,25.555555555555557
51.0,43.05,160.0,30.12,19.0,74.84,23.8
65.84,64.14,230.0,30.09,11.0,78.98,26.11111111111111
67.28,67.02,210.0,30.06,14.0,79.16,26.2
58.46,42.94,160.0,30.03,19.0,83.05,28.5
62.24,52.99,200.0,30.06,19.0,82.06,27.22222222222222
56.3,45.19,190.0,30.18,19.0,79.34,26.3
65.12,59.66,210.0,30.21,18.0,82.28,26.900000000000002
49.46,29.33,100.0,30.15,17.0,82.71,29.444444444444443
64.58,54.9,180.0,30.06,19.0,84.04,28.000000000000004
59.18,41.82,180.0,30.0,17.0,84.58,29.444444444444443
58.0,38.17,220.0,29.97,19.0,85.48,30.200000000000003
60.0,50.82,210.0,30.03,18.0,79.7,26.5
54.32,37.84,140.0,30.09,19.0,81.69,28.099999999999998
68.72,64.86,200.0,29.85,12.0,84.84,27.600000000000005
69.26,70.07,120.0,29.85,13.0,79.88,26.599999999999998
59.18,47.81,90.0,29.88,18.0,81.28,27.1
69.44,66.48,230.0,29.94,11.0,85.15,27.600000000000005
71.24,66.29,150.0,29.88,8.0,88.66,28.699999999999996
68.36,63.31,150.0,29.74,9.0,85.12,27.77777777777778
59.72,47.89,210.0,29.91,19.0,81.79,27.399999999999995
63.32,49.85,180.0,30.0,19.0,85.12,28.88888888888889
53.6,37.07,70.0,29.97,7.0,81.46,28.000000000000004
61.34,46.22,80.0,29.94,15.0,84.6,29.0
68.54,70.82,60.0,29.85,7.0,78.8,26.0
56.66,40.71,310.0,29.85,19.0,82.37,28.333333333333332
62.0,62.92,170.0,30.06,18.0,75.56,24.200000000000003
64.58,57.87,220.0,30.06,19.0,82.49,27.1
68.36,63.31,220.0,29.91,12.0,85.12,27.77777777777778
71.0,65.89,140.0,29.74,9.0,88.54,28.699999999999996
59.0,56.1,180.0,29.85,13.0,75.74,24.299999999999997
40.82,19.94,300.0,29.71,19.0,83.42,30.400000000000002
55.76,50.22,160.0,29.97,12.0,75.56,24.200000000000003
62.0,54.87,200.0,29.88,19.0,79.7,26.5
57.56,54.24,10.0,29.91,19.0,75.2,24.0
54.5,43.86,210.0,29.91,16.0,78.26,25.700000000000003
56.48,51.86,160.0,29.94,12.0,75.38,24.099999999999998
64.58,59.6,230.0,29.83,19.0,79.88,26.599999999999998
67.0,61.31,190.0,29.85,18.0,83.95,27.5
64.58,61.02,240.0,30.0,22.0,79.16,26.2
55.4,40.05,210.0,30.09,19.0,81.49,27.77777777777778
66.38,61.25,230.0,30.0,19.0,83.19,27.22222222222222
69.0,64.12,200.0,29.94,19.0,85.57,27.9
67.0,58.88,200.0,29.91,17.0,85.58,28.333333333333332
67.46,61.02,210.0,29.91,19.0,84.94,27.9
67.0,60.96,80.0,29.97,19.0,84.14,27.600000000000005
66.38,57.1,150.0,30.06,14.0,85.46,28.400000000000002
61.88,45.5,230.0,30.06,19.0,85.77,29.599999999999998
72.14,67.17,200.0,29.94,19.0,89.99,29.0
72.5,66.43,210.0,29.8,11.0,91.23,29.444444444444443
65.12,60.02,110.0,29.85,12.0,82.1,26.799999999999997
62.24,52.99,200.0,30.0,19.0,82.06,27.22222222222222
45.5,29.75,30.0,30.18,19.0,79.88,26.599999999999998
62.24,54.9,170.0,30.15,19.0,79.88,26.599999999999998
65.84,58.03,210.0,30.06,16.0,84.13,27.77777777777778
66.74,59.87,220.0,30.0,12.0,84.46,27.77777777777778
67.0,54.58,150.0,29.88,19.0,87.81,29.444444444444443
60.8,44.56,140.0,29.88,19.0,84.91,29.299999999999997
65.48,54.07,360.0,29.94,16.0,85.81,28.800000000000004
62.78,42.36,160.0,30.06,16.0,89.29,31.399999999999995
71.42,61.52,210.0,29.94,16.0,92.01,30.100000000000005
72.14,65.63,110.0,29.97,18.0,90.95,29.444444444444443
63.0,43.87,50.0,30.09,17.0,88.46,30.900000000000002
60.8,40.64,170.0,30.09,19.0,87.58,30.900000000000002
56.12,30.85,240.0,30.06,16.0,89.37,32.77777777777778
63.86,41.58,80.0,29.97,19.0,91.71,32.4
71.6,65.95,80.0,29.94,6.21,89.6,29.0
73.4,70.08,140.0,29.91,6.21,90.94,29.0
71.6,65.95,170.0,29.88,6.21,89.6,29.0
71.6,65.95,200.0,29.74,6.21,89.6,29.0
53.6,41.69,200.0,30.12,6.21,78.8,26.0
66.2,61.58,200.0,30.06,6.21,82.75,26.999999999999996
68.0,61.81,190.0,29.97,6.21,85.38,28.000000000000004
69.8,69.71,90.0,29.94,6.21,83.9,26.999999999999996
71.6,74.11,170.0,29.85,6.21,84.57,26.999999999999996
71.6,69.9,110.0,29.85,6.21,87.18,28.000000000000004
68.0,65.54,150.0,29.91,6.21,83.29,26.999999999999996
64.4,57.84,180.0,29.88,6.21,82.27,26.999999999999996
59.0,47.79,210.0,29.88,6.21,81.11,26.999999999999996
68.0,73.78,120.0,30.0,6.21,77.0,25.0
64.4,61.36,180.0,30.21,6.21,80.56,26.0
69.8,69.71,210.0,30.12,6.21,83.9,26.999999999999996
68.0,65.54,170.0,30.03,6.21,83.29,26.999999999999996
68.0,65.54,210.0,29.94,6.21,83.29,26.999999999999996
69.8,69.71,0.0,29.94,6.21,83.9,26.999999999999996
69.8,69.71,210.0,29.97,6.21,83.9,26.999999999999996
66.2,61.58,200.0,30.09,6.21,82.75,26.999999999999996
69.8,69.71,200.0,30.0,6.21,83.9,26.999999999999996
66.2,58.08,320.0,30.03,6.21,84.63,28.000000000000004
62.6,48.32,120.0,30.0,6.21,85.03,29.0
71.6,69.9,200.0,30.0,6.21,87.18,28.000000000000004
68.0,65.54,110.0,30.0,6.21,83.29,26.999999999999996
69.8,78.48,0.0,29.83,6.21,78.09,25.0
50.0,38.74,130.0,30.0,6.21,77.0,25.0
59.0,57.12,170.0,30.12,6.21,75.2,24.0
66.2,65.33,200.0,30.12,6.21,80.82,26.0
68.0,69.52,210.0,30.06,6.21,81.1,26.0
68.0,69.52,180.0,29.97,6.21,81.1,26.0
60.8,60.9,90.0,29.94,6.21,75.2,24.0
60.8,57.36,100.0,30.09,6.21,77.0,25.0
64.4,65.12,120.0,30.21,6.21,77.0,25.0
60.8,50.95,80.0,30.27,6.21,81.46,26.999999999999996
59.0,47.79,100.0,30.24,6.21,81.11,26.999999999999996
50.0,34.41,90.0,30.24,6.21,80.6,26.999999999999996
62.6,61.13,80.0,30.24,6.21,77.0,25.0
64.4,61.36,80.0,30.21,6.21,80.56,26.0
62.6,61.13,220.0,30.24,6.21,77.0,25.0
46.4,28.36,50.0,30.21,6.21,80.64,28.000000000000004
51.8,39.02,310.0,30.24,6.21,78.8,26.0
59.0,47.79,210.0,30.15,6.21,81.11,26.999999999999996
64.4,65.12,320.0,30.15,5.59,77.0,25.0
55.4,53.29,180.0,30.06,6.21,73.4,23.000000000000004
50.0,41.14,180.0,30.09,6.21,75.2,24.0
44.6,35.66,0.0,30.18,6.21,72.12,23.000000000000004
55.4,41.97,220.0,30.24,6.21,80.53,26.999999999999996
59.0,47.79,210.0,30.15,6.21,81.11,26.999999999999996
60.8,50.95,200.0,30.12,6.21,81.46,26.999999999999996
68.0,69.52,140.0,30.09,6.21,81.1,26.0
55.4,50.17,300.0,30.12,6.21,75.2,24.0
57.2,60.44,60.0,30.24,6.21,71.6,21.999999999999996
55.4,53.29,180.0,30.24,6.21,73.4,23.000000000000004
59.0,57.12,240.0,30.24,6.21,75.2,24.0
57.2,53.55,230.0,30.15,6.21,75.2,24.0
62.6,64.91,210.0,30.03,6.21,75.2,24.0
44.42,41.52,210.0,30.15,19.0,68.72,20.4
46.4,51.98,210.0,30.18,7.0,64.4,18.000000000000004
57.2,64.26,80.0,30.06,6.21,69.8,21.0
59.0,72.92,170.0,29.97,6.21,68.0,20.0
62.6,77.9,60.0,29.65,6.21,69.8,21.0
48.2,46.16,290.0,29.65,6.21,69.8,21.0
46.4,43.13,190.0,29.94,6.21,69.8,21.0
62.6,73.27,140.0,29.8,6.21,71.6,21.999999999999996
62.6,82.86,60.0,30.03,6.21,68.0,20.0
62.6,73.27,50.0,30.15,6.21,71.6,21.999999999999996
59.0,60.67,330.0,30.18,6.21,73.4,23.000000000000004
60.8,73.09,240.0,30.06,5.59,69.8,21.0
62.6,73.27,230.0,30.03,6.21,71.6,21.999999999999996
62.6,68.94,220.0,29.91,6.21,73.4,23.000000000000004
64.4,78.04,130.0,29.65,6.21,71.6,21.999999999999996
59.0,72.92,170.0,29.47,4.97,68.0,20.0
60.8,82.74,190.0,29.44,4.97,66.2,19.0
55.4,72.56,40.0,29.71,6.21,64.4,18.000000000000004
51.8,56.13,330.0,29.85,6.21,68.0,20.0
55.4,64.04,330.0,29.91,6.21,68.0,20.0
57.2,68.35,330.0,30.06,6.21,68.0,20.0
57.2,68.35,210.0,30.06,7.0,68.0,20.0
60.8,77.75,200.0,30.03,6.21,68.0,20.0
60.8,73.09,100.0,30.3,6.21,69.8,21.0
60.8,82.74,30.0,30.33,6.21,66.2,19.0
57.2,77.45,50.0,30.18,6.21,64.4,18.000000000000004
60.8,88.09,40.0,29.91,6.21,64.4,18.000000000000004
57.2,82.5,10.0,30.03,6.21,62.6,17.0
53.6,67.95,70.0,30.24,6.21,64.4,18.000000000000004
53.6,67.95,100.0,30.12,6.21,64.4,18.000000000000004
59.0,82.62,60.0,29.94,6.21,64.4,18.000000000000004
60.8,77.75,70.0,30.0,6.21,68.0,20.0
57.2,72.74,50.0,29.85,6.21,66.2,19.0
57.2,77.45,40.0,29.85,6.21,64.4,18.000000000000004
53.6,59.97,320.0,30.15,6.21,68.0,20.0
48.2,52.25,100.0,30.33,6.21,66.2,19.0
50.0,59.5,0.0,30.39,6.21,64.4,18.000000000000004
48.2,63.15,320.0,30.36,6.21,60.8,16.0
51.8,67.75,50.0,30.3,6.21,62.6,17.0
53.6,72.38,50.0,30.21,6.21,62.6,17.0
51.8,56.13,50.0,30.21,6.21,68.0,20.0
53.6,63.82,50.0,30.33,6.21,66.2,19.0
53.6,72.38,230.0,30.3,6.21,62.6,17.0
48.2,55.63,310.0,29.97,6.21,64.4,18.000000000000004
48.2,63.15,320.0,30.18,6.21,60.8,16.0
44.6,51.72,320.0,30.12,6.21,62.6,17.0
48.2,59.26,320.0,30.0,6.21,62.6,17.0
44.6,51.72,240.0,30.15,6.21,62.6,17.0
48.2,55.63,130.0,30.27,6.21,64.4,18.000000000000004
50.0,59.5,90.0,30.3,6.21,64.4,18.000000000000004
46.4,62.92,320.0,30.18,6.21,59.0,15.0
44.6,58.77,320.0,30.03,6.21,59.0,15.0
46.4,59.01,330.0,30.0,6.21,60.8,16.0
44.6,55.12,330.0,30.12,6.21,60.8,16.0
42.8,45.32,270.0,30.0,6.21,64.4,18.000000000000004
50.0,55.88,250.0,30.03,6.21,66.2,19.0
39.2,42.0,280.0,30.24,6.21,62.6,17.0
44.6,45.6,260.0,29.74,6.21,66.2,19.0
35.6,44.19,310.0,29.97,6.21,57.2,14.000000000000002
26.6,30.69,320.0,30.03,6.21,57.2,14.000000000000002
32.0,43.61,300.0,30.18,6.21,53.6,12.0
42.8,51.45,300.0,30.03,6.21,60.8,16.0
50.0,67.54,300.0,30.15,6.21,60.8,16.0
46.4,51.98,340.0,30.24,6.21,64.4,18.000000000000004
46.4,55.37,220.0,30.21,6.21,62.6,17.0
48.2,63.15,300.0,30.39,6.21,60.8,16.0
35.6,44.19,310.0,30.47,6.21,57.2,14.000000000000002
39.2,50.91,90.0,30.56,6.21,57.2,14.000000000000002
37.4,41.71,50.0,30.5,6.21,60.8,16.0
37.4,44.47,300.0,30.39,6.21,59.0,15.0
42.8,54.86,220.0,30.3,6.21,59.0,15.0
33.8,33.93,290.0,30.21,6.21,62.6,17.0
44.6,55.12,310.0,30.21,6.21,60.8,16.0
48.2,59.26,300.0,30.21,6.21,62.6,17.0
42.8,45.32,310.0,30.12,6.21,64.4,18.000000000000004
41.0,51.18,310.0,30.39,6.21,59.0,15.0
42.8,48.28,60.0,30.3,6.21,62.6,17.0
33.8,33.93,300.0,30.0,6.21,62.6,17.0
42.8,51.45,300.0,29.94,6.21,60.8,16.0
41.0,51.18,220.0,30.33,6.21,59.0,15.0
42.8,58.52,310.0,30.27,6.21,57.2,14.000000000000002
42.8,54.86,270.0,30.36,6.21,59.0,15.0
48.2,71.83,210.0,30.42,6.21,57.2,14.000000000000002
48.2,67.33,120.0,30.47,6.21,59.0,15.0
48.2,67.33,220.0,30.39,6.21,59.0,15.0
35.6,47.16,310.0,30.24,6.21,55.4,13.0
42.8,62.46,110.0,30.06,6.21,55.4,13.0
42.8,62.46,70.0,30.0,6.21,55.4,13.0
44.6,66.91,60.0,29.97,6.21,55.4,13.0
46.4,62.92,70.0,30.36,6.21,59.0,15.0
41.0,51.18,250.0,30.47,6.21,59.0,15.0
41.0,54.6,280.0,30.56,6.21,57.2,14.000000000000002
41.0,45.04,280.0,30.36,6.21,62.6,17.0
39.2,44.76,330.0,30.3,6.21,60.8,16.0
44.6,51.72,310.0,30.12,6.21,62.6,17.0
44.6,55.12,320.0,30.03,6.21,60.8,16.0
42.8,54.86,310.0,30.18,6.21,59.0,15.0
44.6,58.77,220.0,30.09,6.21,59.0,15.0
42.8,54.86,280.0,30.06,6.21,59.0,15.0
48.2,71.83,70.0,30.18,6.21,57.2,14.000000000000002
46.4,81.74,320.0,30.24,4.97,51.8,10.999999999999998
30.2,43.32,90.0,30.03,6.21,51.8,10.999999999999998
32.0,43.61,230.0,30.18,6.21,53.6,12.0
30.2,37.97,280.0,29.94,6.21,55.4,13.0
44.6,87.28,40.0,29.83,6.21,43.66,9.000000000000002
39.2,93.24,350.0,29.85,5.59,35.2,5.0
21.2,41.84,350.0,30.06,6.21,36.51,5.999999999999998
3.2,16.45,300.0,30.15,6.21,39.72,8.0
12.2,26.45,300.0,30.24,6.21,44.6,7.000000000000001
23.0,26.42,60.0,30.03,6.21,57.2,14.000000000000002
1.4,10.16,360.0,29.85,6.21,57.2,14.000000000000002
8.6,19.66,350.0,30.18,6.21,47.21,9.000000000000002
30.2,43.32,210.0,30.21,6.21,51.8,10.999999999999998
23.0,30.11,210.0,30.12,6.21,53.6,12.0
-2.2,11.16,310.0,30.03,6.21,45.21,10.0
32.0,61.03,120.0,30.12,6.21,39.63,7.000000000000001
19.4,29.52,220.0,30.15,6.21,44.12,10.0
37.4,57.77,200.0,30.03,6.21,51.8,10.999999999999998
28.4,30.98,280.0,30.18,6.21,59.0,15.0
39.2,44.76,220.0,30.06,6.21,60.8,16.0
42.8,58.52,90.0,30.27,6.21,57.2,14.000000000000002
41.0,58.27,240.0,30.18,6.21,55.4,13.0
44.6,66.91,70.0,30.15,6.21,55.4,13.0
30.2,35.57,180.0,30.21,6.21,57.2,14.000000000000002
30.2,37.97,80.0,30.39,6.21,55.4,13.0
23.0,26.42,10.0,30.33,6.21,57.2,14.000000000000002
17.6,16.26,230.0,30.27,6.21,64.4,18.000000000000004
33.8,33.93,240.0,30.36,6.21,62.6,17.0
39.2,47.72,220.0,30.21,6.21,59.0,15.0
41.0,39.72,360.0,30.0,6.21,66.2,19.0
50.0,67.54,210.0,30.21,6.21,60.8,16.0
50.0,72.01,160.0,30.21,6.21,59.0,15.0
48.2,67.33,280.0,30.21,3.73,59.0,15.0
51.8,76.98,220.0,30.24,6.21,59.0,15.0
50.0,67.54,220.0,30.3,6.21,60.8,16.0
46.4,59.01,310.0,30.3,6.21,60.8,16.0
44.6,45.6,300.0,30.09,6.21,66.2,19.0
19.4,16.5,300.0,30.12,6.21,66.2,19.0
24.8,28.48,210.0,30.12,6.21,57.2,14.000000000000002
24.8,25.04,310.0,30.33,6.21,60.8,16.0
32.0,33.64,210.0,30.18,6.21,60.8,16.0
32.0,33.64,180.0,30.39,6.21,60.8,16.0
42.8,48.28,210.0,30.33,6.21,62.6,17.0
44.6,51.72,220.0,30.18,6.21,62.6,17.0
39.2,39.43,310.0,30.27,6.21,64.4,18.000000000000004
46.4,51.98,170.0,30.27,6.21,64.4,18.000000000000004
44.6,42.85,100.0,30.3,6.21,68.0,20.0
51.8,82.12,170.0,30.36,4.97,57.2,14.000000000000002
42.8,48.28,110.0,30.36,6.21,62.6,17.0
50.0,67.54,190.0,30.21,6.21,60.8,16.0
24.8,18.3,270.0,30.12,6.21,69.8,21.0
37.4,44.47,270.0,30.36,6.21,59.0,15.0
32.0,33.64,90.0,30.36,6.21,60.8,16.0
51.8,82.12,60.0,30.18,6.21,57.2,14.000000000000002
50.0,72.01,310.0,30.21,6.21,59.0,15.0
51.8,72.2,190.0,30.21,6.21,60.8,16.0
48.2,59.26,80.0,30.24,6.21,62.6,17.0
51.8,63.6,210.0,30.24,6.21,64.4,18.000000000000004
55.4,72.56,90.0,30.33,6.21,64.4,18.000000000000004
41.0,37.32,70.0,30.33,6.21,68.0,20.0
37.4,32.43,350.0,30.3,6.21,68.0,20.0
41.0,39.72,190.0,30.15,6.21,66.2,19.0
41.0,33.0,220.0,29.91,6.21,70.01,21.999999999999996
51.8,59.74,70.0,29.85,6.21,66.2,19.0
48.2,52.25,200.0,29.77,6.21,66.2,19.0
51.8,59.74,110.0,29.8,6.21,66.2,19.0
57.2,82.5,70.0,29.68,6.21,62.6,17.0
57.2,93.74,50.0,29.71,3.73,59.0,15.0
51.8,76.98,80.0,29.77,6.21,59.0,15.0
55.4,72.56,190.0,29.74,6.21,64.4,18.000000000000004
44.6,51.72,220.0,29.8,6.21,62.6,17.0
50.0,52.51,200.0,29.83,6.21,68.0,20.0
48.2,59.26,280.0,29.94,6.21,62.6,17.0
55.4,72.56,70.0,29.59,6.21,64.4,18.000000000000004
39.2,34.8,330.0,29.74,6.21,68.0,20.0
46.4,55.37,330.0,29.65,6.21,62.6,17.0
42.8,45.32,250.0,29.56,6.21,64.4,18.000000000000004
39.2,42.0,200.0,29.56,6.21,62.6,17.0
41.0,45.04,210.0,29.59,6.21,62.6,17.0
30.2,25.88,360.0,29.83,6.21,66.2,19.0
39.2,42.0,210.0,29.88,6.21,62.6,17.0
42.8,45.32,140.0,29.56,6.21,64.4,18.000000000000004
39.2,34.8,260.0,29.47,6.21,68.0,20.0
41.0,35.09,290.0,29.68,6.21,69.8,21.0
50.0,55.88,110.0,29.88,6.21,66.2,19.0
50.0,63.38,130.0,30.0,6.21,62.6,17.0
55.4,72.56,220.0,29.83,6.21,64.4,18.000000000000004
30.2,22.86,260.0,29.8,6.21,69.8,21.0
59.0,82.62,200.0,29.8,6.21,64.4,18.000000000000004
55.4,64.04,110.0,29.83,6.21,68.0,20.0
55.4,64.04,70.0,29.88,6.21,68.0,20.0
59.0,72.92,80.0,29.68,5.59,68.0,20.0
53.6,67.95,210.0,29.91,6.21,64.4,18.000000000000004
46.4,51.98,220.0,29.85,6.21,64.4,18.000000000000004
44.6,48.55,40.0,30.03,6.21,64.4,18.000000000000004
48.2,49.1,220.0,30.03,6.21,68.0,20.0
55.4,72.56,200.0,29.94,6.21,64.4,18.000000000000004
55.4,64.04,300.0,29.74,6.21,68.0,20.0
46.4,40.57,230.0,29.77,6.21,70.37,21.999999999999996
55.4,68.15,50.0,29.88,6.21,66.2,19.0
53.6,59.97,310.0,30.09,6.21,68.0,20.0
55.4,60.21,230.0,30.0,6.21,69.8,21.0
59.0,68.55,100.0,30.12,6.21,69.8,21.0
55.4,56.63,200.0,30.21,6.21,71.6,21.999999999999996
51.8,43.97,220.0,30.27,6.21,75.2,24.0
59.0,53.8,230.0,30.21,6.21,77.0,25.0
60.8,73.09,290.0,30.21,6.21,69.8,21.0
57.2,64.26,190.0,30.03,6.21,69.8,21.0
44.6,37.89,220.0,30.0,6.21,70.24,21.999999999999996
50.0,55.88,180.0,30.18,6.21,66.2,19.0
57.2,68.35,230.0,30.0,6.21,68.0,20.0
60.8,77.75,90.0,29.85,6.21,68.0,20.0
55.4,60.21,80.0,29.77,6.21,69.8,21.0
57.2,64.26,200.0,29.62,6.21,69.8,21.0
44.6,40.29,300.0,29.71,6.21,69.8,21.0
46.4,31.9,320.0,29.91,6.21,78.8,26.0
51.8,43.97,310.0,30.06,6.21,75.2,24.0
48.2,38.46,230.0,30.06,6.21,75.2,24.0
55.4,47.25,220.0,29.94,6.21,77.0,25.0
62.6,73.27,200.0,29.97,6.21,71.6,21.999999999999996
59.0,60.67,100.0,30.06,6.21,73.4,23.000000000000004
55.4,47.25,80.0,29.97,6.21,77.0,25.0
57.2,50.43,200.0,29.97,6.21,77.0,25.0
59.0,50.69,230.0,30.09,6.21,78.8,26.0
57.2,50.43,320.0,30.12,6.21,77.0,25.0
68.0,73.78,200.0,30.0,6.21,77.0,25.0
64.4,61.36,210.0,29.91,6.21,80.56,26.0
64.4,65.12,100.0,29.94,6.21,77.0,25.0
64.4,73.44,210.0,30.0,6.21,73.4,23.000000000000004
68.0,78.34,190.0,30.03,6.21,75.2,24.0
68.0,78.34,220.0,29.85,6.21,75.2,24.0
64.4,65.12,110.0,29.77,5.59,77.0,25.0
68.0,78.34,180.0,29.83,6.21,75.2,24.0
59.0,53.8,220.0,30.03,6.21,77.0,25.0
60.8,54.05,240.0,29.8,6.21,78.8,26.0
60.8,64.69,160.0,29.83,6.21,73.4,23.000000000000004
44.6,28.08,260.0,29.83,6.21,79.42,26.999999999999996
60.8,64.69,100.0,30.09,6.21,73.4,23.000000000000004
64.4,69.14,190.0,30.03,6.21,75.2,24.0
64.4,65.12,180.0,30.09,6.21,77.0,25.0
60.8,57.36,220.0,30.12,6.21,77.0,25.0
60.8,57.36,80.0,30.12,6.21,77.0,25.0
59.0,53.8,180.0,30.03,6.21,77.0,25.0
57.2,42.25,70.0,29.88,6.21,82.08,28.000000000000004
64.4,57.84,220.0,29.88,6.21,82.27,26.999999999999996
59.0,42.52,230.0,29.85,6.21,83.92,29.0
62.6,57.6,150.0,30.15,6.21,80.31,26.0
57.2,47.52,120.0,30.21,6.21,78.8,26.0
53.6,37.07,140.0,30.15,6.21,82.4,28.000000000000004
64.4,54.55,180.0,30.09,6.21,83.98,28.000000000000004
59.0,45.07,180.0,30.12,6.21,82.46,28.000000000000004
60.8,42.8,200.0,30.0,6.21,86.05,30.0
71.6,69.9,200.0,29.88,6.21,87.18,28.000000000000004
71.6,69.9,120.0,29.83,6.21,87.18,28.000000000000004
69.8,69.71,90.0,29.85,6.21,83.9,26.999999999999996
57.2,50.43,340.0,29.91,6.21,77.0,25.0
55.4,47.25,200.0,30.03,6.21,77.0,25.0
66.2,65.33,220.0,30.03,6.21,80.82,26.0
68.0,69.52,210.0,29.88,6.21,81.1,26.0
68.0,69.52,70.0,29.83,6.21,81.1,26.0
60.8,57.36,190.0,29.94,6.21,77.0,25.0
68.0,69.52,180.0,29.91,6.21,81.1,26.0
64.4,61.36,120.0,29.97,6.21,80.56,26.0
62.6,54.3,210.0,29.97,6.21,81.84,26.999999999999996
71.6,74.11,190.0,29.94,6.21,84.57,26.999999999999996
68.0,69.52,160.0,30.06,6.21,81.1,26.0
57.2,47.52,320.0,30.12,6.21,78.8,26.0
73.4,74.28,210.0,29.91,6.21,88.26,28.000000000000004
73.4,88.67,340.0,29.85,6.21,78.57,25.0
62.6,61.13,200.0,30.3,6.21,77.0,25.0
69.8,62.03,210.0,30.27,6.21,88.43,29.0
62.6,45.61,220.0,30.03,6.21,86.72,30.0
71.6,65.95,190.0,29.94,6.21,89.6,29.0
71.6,65.95,190.0,29.94,6.21,89.6,29.0
